window_id,bootstrap_id,object,selected_peak_day,peak_score,selected_candidate_id
W045,202,Je,44.0,,
W045,202,Jw,46.0,,
W045,203,P,44.0,,
W045,203,V,43.0,,
W045,203,H,35.0,,
W045,203,Je,47.0,,
W045,203,Jw,39.0,,
W045,204,P,42.0,,
W045,204,V,45.0,,
W045,204,H,36.0,,
W045,204,Je,46.0,,
W045,204,Jw,39.0,,
W045,205,P,41.0,,
W045,205,V,46.0,,
W045,205,H,54.0,,
W045,205,Je,45.0,,
W045,205,Jw,40.0,,
W045,206,P,45.0,,
W045,206,V,45.0,,
W045,206,H,46.0,,
W045,206,Je,45.0,,
W045,206,Jw,41.0,,
W045,207,P,45.0,,
W045,207,V,45.0,,
W045,207,H,37.0,,
W045,207,Je,45.0,,
W045,207,Jw,50.0,,
W045,208,P,45.0,,
W045,208,V,46.0,,
W045,208,H,35.0,,
W045,208,Je,47.0,,
W045,208,Jw,42.0,,
W045,209,P,45.0,,
W045,209,V,45.0,,
W045,209,H,46.0,,
W045,209,Je,46.0,,
W045,209,Jw,41.0,,
W045,210,P,44.0,,
W045,210,V,46.0,,
W045,210,H,39.0,,
W045,210,Je,48.0,,
W045,210,Jw,50.0,,
W045,211,P,46.0,,
W045,211,V,45.0,,
W045,211,H,37.0,,
W045,211,Je,49.0,,
W045,211,Jw,39.0,,
W045,212,P,42.0,,
W045,212,V,47.0,,
W045,212,H,53.0,,
W045,212,Je,45.0,,
W045,212,Jw,49.0,,
W045,213,P,44.0,,
W045,213,V,44.0,,
W045,213,H,34.0,,
W045,213,Je,46.0,,
W045,213,Jw,47.0,,
W045,214,P,44.0,,
W045,214,V,46.0,,
W045,214,H,33.0,,
W045,214,Je,45.0,,
W045,214,Jw,43.0,,
W045,215,P,45.0,,
W045,215,V,49.0,,
W045,215,H,34.0,,
W045,215,Je,46.0,,
W045,215,Jw,39.0,,
W045,216,P,42.0,,
W045,216,V,42.0,,
W045,216,H,33.0,,
W045,216,Je,46.0,,
W045,216,Jw,40.0,,
W045,217,P,42.0,,
W045,217,V,46.0,,
W045,217,H,38.0,,
W045,217,Je,44.0,,
W045,217,Jw,44.0,,
W045,218,P,45.0,,
W045,218,V,44.0,,
W045,218,H,33.0,,
W045,218,Je,46.0,,
W045,218,Jw,40.0,,
W045,219,P,45.0,,
W045,219,V,44.0,,
W045,219,H,33.0,,
W045,219,Je,44.0,,
W045,219,Jw,47.0,,
W045,220,P,44.0,,
W045,220,V,37.0,,
W045,220,H,44.0,,
W045,220,Je,44.0,,
W045,220,Jw,45.0,,
W045,221,P,46.0,,
W045,221,V,45.0,,
W045,221,H,37.0,,
W045,221,Je,49.0,,
W045,221,Jw,39.0,,
W045,222,P,46.0,,
W045,222,V,43.0,,
W045,222,H,32.0,,
W045,222,Je,44.0,,
W045,222,Jw,39.0,,
W045,223,P,47.0,,
W045,223,V,47.0,,
W045,223,H,37.0,,
W045,223,Je,47.0,,
W045,223,Jw,42.0,,
W045,224,P,44.0,,
W045,224,V,45.0,,
W045,224,H,38.0,,
W045,224,Je,45.0,,
W045,224,Jw,49.0,,
W045,225,P,44.0,,
W045,225,V,43.0,,
W045,225,H,46.0,,
W045,225,Je,45.0,,
W045,225,Jw,39.0,,
W045,226,P,44.0,,
W045,226,V,45.0,,
W045,226,H,33.0,,
W045,226,Je,46.0,,
W045,226,Jw,40.0,,
W045,227,P,41.0,,
W045,227,V,45.0,,
W045,227,H,33.0,,
W045,227,Je,45.0,,
W045,227,Jw,44.0,,
W045,228,P,46.0,,
W045,228,V,50.0,,
W045,228,H,36.0,,
W045,228,Je,47.0,,
W045,228,Jw,42.0,,
W045,229,P,42.0,,
W045,229,V,45.0,,
W045,229,H,34.0,,
W045,229,Je,47.0,,
W045,229,Jw,40.0,,
W045,230,P,46.0,,
W045,230,V,43.0,,
W045,230,H,37.0,,
W045,230,Je,47.0,,
W045,230,Jw,40.0,,
W045,231,P,41.0,,
W045,231,V,46.0,,
W045,231,H,33.0,,
W045,231,Je,45.0,,
W045,231,Jw,47.0,,
W045,232,P,44.0,,
W045,232,V,45.0,,
W045,232,H,46.0,,
W045,232,Je,44.0,,
W045,232,Jw,40.0,,
W045,233,P,41.0,,
W045,233,V,44.0,,
W045,233,H,31.0,,
W045,233,Je,42.0,,
W045,233,Jw,40.0,,
W045,234,P,46.0,,
W045,234,V,44.0,,
W045,234,H,37.0,,
W045,234,Je,41.0,,
W045,234,Jw,47.0,,
W045,235,P,45.0,,
W045,235,V,46.0,,
W045,235,H,47.0,,
W045,235,Je,35.0,,
W045,235,Jw,48.0,,
W045,236,P,41.0,,
W045,236,V,43.0,,
W045,236,H,33.0,,
W045,236,Je,55.0,,
W045,236,Jw,46.0,,
W045,237,P,41.0,,
W045,237,V,44.0,,
W045,237,H,51.0,,
W045,237,Je,33.0,,
W045,237,Jw,45.0,,
W045,238,P,45.0,,
W045,238,V,44.0,,
W045,238,H,31.0,,
W045,238,Je,48.0,,
W045,238,Jw,40.0,,
W045,239,P,44.0,,
W045,239,V,50.0,,
W045,239,H,44.0,,
W045,239,Je,48.0,,
W045,239,Jw,43.0,,
W045,240,P,44.0,,
W045,240,V,45.0,,
W045,240,H,33.0,,
W045,240,Je,45.0,,
W045,240,Jw,44.0,,
W045,241,P,46.0,,
W045,241,V,48.0,,
W045,241,H,34.0,,
W045,241,Je,46.0,,
W045,241,Jw,50.0,,
W045,242,P,42.0,,
W045,242,V,42.0,,
W045,242,H,57.0,,
W045,242,Je,45.0,,
W045,242,Jw,43.0,,
W045,243,P,42.0,,
W045,243,V,45.0,,
W045,243,H,32.0,,
W045,243,Je,45.0,,
W045,243,Jw,41.0,,
W045,244,P,44.0,,
W045,244,V,45.0,,
W045,244,H,35.0,,
W045,244,Je,46.0,,
W045,244,Jw,37.0,,
W045,245,P,45.0,,
W045,245,V,45.0,,
W045,245,H,46.0,,
W045,245,Je,46.0,,
W045,245,Jw,40.0,,
W045,246,P,44.0,,
W045,246,V,46.0,,
W045,246,H,36.0,,
W045,246,Je,46.0,,
W045,246,Jw,40.0,,
W045,247,P,46.0,,
W045,247,V,50.0,,
W045,247,H,36.0,,
W045,247,Je,48.0,,
W045,247,Jw,41.0,,
W045,248,P,45.0,,
W045,248,V,46.0,,
W045,248,H,35.0,,
W045,248,Je,48.0,,
W045,248,Jw,46.0,,
W045,249,P,45.0,,
W045,249,V,47.0,,
W045,249,H,35.0,,
W045,249,Je,46.0,,
W045,249,Jw,45.0,,
W045,250,P,42.0,,
W045,250,V,46.0,,
W045,250,H,36.0,,
W045,250,Je,47.0,,
W045,250,Jw,47.0,,
W045,251,P,43.0,,
W045,251,V,43.0,,
W045,251,H,33.0,,
W045,251,Je,44.0,,
W045,251,Jw,46.0,,
W045,252,P,46.0,,
W045,252,V,48.0,,
W045,252,H,36.0,,
W045,252,Je,49.0,,
W045,252,Jw,39.0,,
W045,253,P,45.0,,
W045,253,V,45.0,,
W045,253,H,37.0,,
W045,253,Je,47.0,,
W045,253,Jw,49.0,,
W045,254,P,46.0,,
W045,254,V,46.0,,
W045,254,H,37.0,,
W045,254,Je,46.0,,
W045,254,Jw,43.0,,
W045,255,P,44.0,,
W045,255,V,45.0,,
W045,255,H,45.0,,
W045,255,Je,46.0,,
W045,255,Jw,46.0,,
W045,256,P,41.0,,
W045,256,V,44.0,,
W045,256,H,30.0,,
W045,256,Je,46.0,,
W045,256,Jw,41.0,,
W045,257,P,41.0,,
W045,257,V,43.0,,
W045,257,H,51.0,,
W045,257,Je,45.0,,
W045,257,Jw,47.0,,
W045,258,P,40.0,,
W045,258,V,45.0,,
W045,258,H,34.0,,
W045,258,Je,56.0,,
W045,258,Jw,45.0,,
W045,259,P,47.0,,
W045,259,V,47.0,,
W045,259,H,38.0,,
W045,259,Je,48.0,,
W045,259,Jw,45.0,,
W045,260,P,44.0,,
W045,260,V,42.0,,
W045,260,H,34.0,,
W045,260,Je,45.0,,
W045,260,Jw,45.0,,
W045,261,P,51.0,,
W045,261,V,43.0,,
W045,261,H,26.0,,
W045,261,Je,45.0,,
W045,261,Jw,41.0,,
W045,262,P,46.0,,
W045,262,V,45.0,,
W045,262,H,35.0,,
W045,262,Je,47.0,,
W045,262,Jw,38.0,,
W045,263,P,45.0,,
W045,263,V,47.0,,
W045,263,H,34.0,,
W045,263,Je,50.0,,
W045,263,Jw,41.0,,
W045,264,P,45.0,,
W045,264,V,45.0,,
W045,264,H,38.0,,
W045,264,Je,47.0,,
W045,264,Jw,43.0,,
W045,265,P,46.0,,
W045,265,V,45.0,,
W045,265,H,48.0,,
W045,265,Je,46.0,,
W045,265,Jw,41.0,,
W045,266,P,45.0,,
W045,266,V,47.0,,
W045,266,H,35.0,,
W045,266,Je,46.0,,
W045,266,Jw,40.0,,
W045,267,P,40.0,,
W045,267,V,46.0,,
W045,267,H,33.0,,
W045,267,Je,46.0,,
W045,267,Jw,49.0,,
W045,268,P,44.0,,
W045,268,V,45.0,,
W045,268,H,31.0,,
W045,268,Je,45.0,,
W045,268,Jw,49.0,,
W045,269,P,45.0,,
W045,269,V,45.0,,
W045,269,H,33.0,,
W045,269,Je,47.0,,
W045,269,Jw,41.0,,
W045,270,P,45.0,,
W045,270,V,45.0,,
W045,270,H,46.0,,
W045,270,Je,45.0,,
W045,270,Jw,42.0,,
W045,271,P,44.0,,
W045,271,V,45.0,,
W045,271,H,36.0,,
W045,271,Je,47.0,,
W045,271,Jw,48.0,,
W045,272,P,45.0,,
W045,272,V,44.0,,
W045,272,H,34.0,,
W045,272,Je,45.0,,
W045,272,Jw,43.0,,
W045,273,P,46.0,,
W045,273,V,46.0,,
W045,273,H,36.0,,
W045,273,Je,47.0,,
W045,273,Jw,44.0,,
W045,274,P,46.0,,
W045,274,V,46.0,,
W045,274,H,46.0,,
W045,274,Je,46.0,,
W045,274,Jw,44.0,,
W045,275,P,45.0,,
W045,275,V,44.0,,
W045,275,H,47.0,,
W045,275,Je,46.0,,
W045,275,Jw,39.0,,
W045,276,P,41.0,,
W045,276,V,45.0,,
W045,276,H,37.0,,
W045,276,Je,46.0,,
W045,276,Jw,45.0,,
W045,277,P,43.0,,
W045,277,V,46.0,,
W045,277,H,36.0,,
W045,277,Je,48.0,,
W045,277,Jw,38.0,,
W045,278,P,45.0,,
W045,278,V,44.0,,
W045,278,H,48.0,,
W045,278,Je,44.0,,
W045,278,Jw,40.0,,
W045,279,P,45.0,,
W045,279,V,45.0,,
W045,279,H,36.0,,
W045,279,Je,46.0,,
W045,279,Jw,48.0,,
W045,280,P,47.0,,
W045,280,V,45.0,,
W045,280,H,36.0,,
W045,280,Je,47.0,,
W045,280,Jw,39.0,,
W045,281,P,48.0,,
W045,281,V,51.0,,
W045,281,H,37.0,,
W045,281,Je,48.0,,
W045,281,Jw,43.0,,
W045,282,P,45.0,,
W045,282,V,45.0,,
W045,282,H,46.0,,
W045,282,Je,46.0,,
W045,282,Jw,39.0,,
W045,283,P,44.0,,
W045,283,V,45.0,,
W045,283,H,33.0,,
W045,283,Je,47.0,,
W045,283,Jw,41.0,,
W045,284,P,40.0,,
W045,284,V,46.0,,
W045,284,H,43.0,,
W045,284,Je,45.0,,
W045,284,Jw,41.0,,
W045,285,P,46.0,,
W045,285,V,45.0,,
W045,285,H,35.0,,
W045,285,Je,47.0,,
W045,285,Jw,39.0,,
W045,286,P,44.0,,
W045,286,V,46.0,,
W045,286,H,33.0,,
W045,286,Je,44.0,,
W045,286,Jw,49.0,,
W045,287,P,45.0,,
W045,287,V,47.0,,
W045,287,H,39.0,,
W045,287,Je,47.0,,
W045,287,Jw,48.0,,
W045,288,P,44.0,,
W045,288,V,45.0,,
W045,288,H,45.0,,
W045,288,Je,45.0,,
W045,288,Jw,49.0,,
W045,289,P,44.0,,
W045,289,V,44.0,,
W045,289,H,34.0,,
W045,289,Je,46.0,,
W045,289,Jw,40.0,,
W045,290,P,43.0,,
W045,290,V,44.0,,
W045,290,H,53.0,,
W045,290,Je,45.0,,
W045,290,Jw,41.0,,
W045,291,P,45.0,,
W045,291,V,45.0,,
W045,291,H,47.0,,
W045,291,Je,44.0,,
W045,291,Jw,47.0,,
W045,292,P,44.0,,
W045,292,V,44.0,,
W045,292,H,34.0,,
W045,292,Je,46.0,,
W045,292,Jw,42.0,,
W045,293,P,45.0,,
W045,293,V,45.0,,
W045,293,H,34.0,,
W045,293,Je,45.0,,
W045,293,Jw,46.0,,
W045,294,P,45.0,,
W045,294,V,40.0,,
W045,294,H,53.0,,
W045,294,Je,44.0,,
W045,294,Jw,43.0,,
W045,295,P,41.0,,
W045,295,V,42.0,,
W045,295,H,52.0,,
W045,295,Je,45.0,,
W045,295,Jw,44.0,,
W045,296,P,44.0,,
W045,296,V,43.0,,
W045,296,H,34.0,,
W045,296,Je,45.0,,
W045,296,Jw,41.0,,
W045,297,P,40.0,,
W045,297,V,41.0,,
W045,297,H,44.0,,
W045,297,Je,49.0,,
W045,297,Jw,40.0,,
W045,298,P,44.0,,
W045,298,V,44.0,,
W045,298,H,36.0,,
W045,298,Je,46.0,,
W045,298,Jw,44.0,,
W045,299,P,42.0,,
W045,299,V,44.0,,
W045,299,H,45.0,,
W045,299,Je,45.0,,
W045,299,Jw,39.0,,
W045,300,P,43.0,,
W045,300,V,45.0,,
W045,300,H,32.0,,
W045,300,Je,46.0,,
W045,300,Jw,38.0,,
W045,301,P,44.0,,
W045,301,V,46.0,,
W045,301,H,47.0,,
W045,301,Je,46.0,,
W045,301,Jw,40.0,,
W045,302,P,43.0,,
W045,302,V,43.0,,
W045,302,H,50.0,,
W045,302,Je,45.0,,
W045,302,Jw,42.0,,
W045,303,P,40.0,,
W045,303,V,44.0,,
W045,303,H,51.0,,
W045,303,Je,46.0,,
W045,303,Jw,47.0,,
W045,304,P,41.0,,
W045,304,V,46.0,,
W045,304,H,33.0,,
W045,304,Je,45.0,,
W045,304,Jw,48.0,,
W045,305,P,47.0,,
W045,305,V,45.0,,
W045,305,H,47.0,,
W045,305,Je,46.0,,
W045,305,Jw,45.0,,
W045,306,P,46.0,,
W045,306,V,46.0,,
W045,306,H,47.0,,
W045,306,Je,47.0,,
W045,306,Jw,47.0,,
W045,307,P,45.0,,
W045,307,V,46.0,,
W045,307,H,47.0,,
W045,307,Je,46.0,,
W045,307,Jw,42.0,,
W045,308,P,46.0,,
W045,308,V,51.0,,
W045,308,H,46.0,,
W045,308,Je,44.0,,
W045,308,Jw,39.0,,
W045,309,P,45.0,,
W045,309,V,42.0,,
W045,309,H,34.0,,
W045,309,Je,45.0,,
W045,309,Jw,39.0,,
W045,310,P,45.0,,
W045,310,V,45.0,,
W045,310,H,38.0,,
W045,310,Je,45.0,,
W045,310,Jw,45.0,,
W045,311,P,39.0,,
W045,311,V,40.0,,
W045,311,H,33.0,,
W045,311,Je,41.0,,
W045,311,Jw,46.0,,
W045,312,P,45.0,,
W045,312,V,47.0,,
W045,312,H,36.0,,
W045,312,Je,46.0,,
W045,312,Jw,42.0,,
W045,313,P,44.0,,
W045,313,V,45.0,,
W045,313,H,44.0,,
W045,313,Je,44.0,,
W045,313,Jw,46.0,,
W045,314,P,45.0,,
W045,314,V,45.0,,
W045,314,H,34.0,,
W045,314,Je,46.0,,
W045,314,Jw,39.0,,
W045,315,P,44.0,,
W045,315,V,45.0,,
W045,315,H,32.0,,
W045,315,Je,46.0,,
W045,315,Jw,41.0,,
W045,316,P,46.0,,
W045,316,V,42.0,,
W045,316,H,34.0,,
W045,316,Je,46.0,,
W045,316,Jw,44.0,,
W045,317,P,45.0,,
W045,317,V,46.0,,
W045,317,H,36.0,,
W045,317,Je,47.0,,
W045,317,Jw,43.0,,
W045,318,P,45.0,,
W045,318,V,45.0,,
W045,318,H,39.0,,
W045,318,Je,49.0,,
W045,318,Jw,45.0,,
W045,319,P,45.0,,
W045,319,V,43.0,,
W045,319,H,47.0,,
W045,319,Je,47.0,,
W045,319,Jw,35.0,,
W045,320,P,41.0,,
W045,320,V,44.0,,
W045,320,H,36.0,,
W045,320,Je,52.0,,
W045,320,Jw,42.0,,
W045,321,P,42.0,,
W045,321,V,41.0,,
W045,321,H,55.0,,
W045,321,Je,43.0,,
W045,321,Jw,43.0,,
W045,322,P,45.0,,
W045,322,V,47.0,,
W045,322,H,47.0,,
W045,322,Je,46.0,,
W045,322,Jw,43.0,,
W045,323,P,45.0,,
W045,323,V,44.0,,
W045,323,H,48.0,,
W045,323,Je,46.0,,
W045,323,Jw,39.0,,
W045,324,P,39.0,,
W045,324,V,45.0,,
W045,324,H,36.0,,
W045,324,Je,52.0,,
W045,324,Jw,38.0,,
W045,325,P,42.0,,
W045,325,V,45.0,,
W045,325,H,35.0,,
W045,325,Je,48.0,,
W045,325,Jw,39.0,,
W045,326,P,45.0,,
W045,326,V,46.0,,
W045,326,H,35.0,,
W045,326,Je,45.0,,
W045,326,Jw,39.0,,
W045,327,P,44.0,,
W045,327,V,44.0,,
W045,327,H,52.0,,
W045,327,Je,46.0,,
W045,327,Jw,46.0,,
W045,328,P,46.0,,
W045,328,V,47.0,,
W045,328,H,36.0,,
W045,328,Je,48.0,,
W045,328,Jw,46.0,,
W045,329,P,46.0,,
W045,329,V,47.0,,
W045,329,H,35.0,,
W045,329,Je,57.0,,
W045,329,Jw,46.0,,
W045,330,P,40.0,,
W045,330,V,46.0,,
W045,330,H,55.0,,
W045,330,Je,46.0,,
W045,330,Jw,43.0,,
W045,331,P,45.0,,
W045,331,V,45.0,,
W045,331,H,34.0,,
W045,331,Je,45.0,,
W045,331,Jw,47.0,,
W045,332,P,41.0,,
W045,332,V,43.0,,
W045,332,H,36.0,,
W045,332,Je,46.0,,
W045,332,Jw,40.0,,
W045,333,P,43.0,,
W045,333,V,45.0,,
W045,333,H,45.0,,
W045,333,Je,45.0,,
W045,333,Jw,39.0,,
W045,334,P,44.0,,
W045,334,V,46.0,,
W045,334,H,36.0,,
W045,334,Je,46.0,,
W045,334,Jw,45.0,,
W045,335,P,44.0,,
W045,335,V,45.0,,
W045,335,H,55.0,,
W045,335,Je,46.0,,
W045,335,Jw,40.0,,
W045,336,P,44.0,,
W045,336,V,44.0,,
W045,336,H,32.0,,
W045,336,Je,48.0,,
W045,336,Jw,41.0,,
W045,337,P,45.0,,
W045,337,V,47.0,,
W045,337,H,34.0,,
W045,337,Je,44.0,,
W045,337,Jw,40.0,,
W045,338,P,46.0,,
W045,338,V,44.0,,
W045,338,H,33.0,,
W045,338,Je,48.0,,
W045,338,Jw,47.0,,
W045,339,P,42.0,,
W045,339,V,45.0,,
W045,339,H,33.0,,
W045,339,Je,46.0,,
W045,339,Jw,41.0,,
W045,340,P,40.0,,
W045,340,V,45.0,,
W045,340,H,52.0,,
W045,340,Je,44.0,,
W045,340,Jw,44.0,,
W045,341,P,41.0,,
W045,341,V,45.0,,
W045,341,H,29.0,,
W045,341,Je,45.0,,
W045,341,Jw,48.0,,
W045,342,P,45.0,,
W045,342,V,45.0,,
W045,342,H,35.0,,
W045,342,Je,49.0,,
W045,342,Jw,44.0,,
W045,343,P,42.0,,
W045,343,V,45.0,,
W045,343,H,35.0,,
W045,343,Je,45.0,,
W045,343,Jw,40.0,,
W045,344,P,45.0,,
W045,344,V,44.0,,
W045,344,H,39.0,,
W045,344,Je,45.0,,
W045,344,Jw,49.0,,
W045,345,P,42.0,,
W045,345,V,44.0,,
W045,345,H,33.0,,
W045,345,Je,45.0,,
W045,345,Jw,45.0,,
W045,346,P,45.0,,
W045,346,V,46.0,,
W045,346,H,36.0,,
W045,346,Je,45.0,,
W045,346,Jw,50.0,,
W045,347,P,44.0,,
W045,347,V,43.0,,
W045,347,H,53.0,,
W045,347,Je,45.0,,
W045,347,Jw,40.0,,
W045,348,P,45.0,,
W045,348,V,48.0,,
W045,348,H,41.0,,
W045,348,Je,45.0,,
W045,348,Jw,45.0,,
W045,349,P,43.0,,
W045,349,V,44.0,,
W045,349,H,35.0,,
W045,349,Je,49.0,,
W045,349,Jw,38.0,,
W045,350,P,41.0,,
W045,350,V,46.0,,
W045,350,H,53.0,,
W045,350,Je,44.0,,
W045,350,Jw,43.0,,
W045,351,P,44.0,,
W045,351,V,46.0,,
W045,351,H,53.0,,
W045,351,Je,47.0,,
W045,351,Jw,47.0,,
W045,352,P,44.0,,
W045,352,V,43.0,,
W045,352,H,53.0,,
W045,352,Je,47.0,,
W045,352,Jw,40.0,,
W045,353,P,45.0,,
W045,353,V,47.0,,
W045,353,H,33.0,,
W045,353,Je,45.0,,
W045,353,Jw,45.0,,
W045,354,P,43.0,,
W045,354,V,45.0,,
W045,354,H,35.0,,
W045,354,Je,46.0,,
W045,354,Jw,40.0,,
W045,355,P,45.0,,
W045,355,V,47.0,,
W045,355,H,45.0,,
W045,355,Je,45.0,,
W045,355,Jw,47.0,,
W045,356,P,44.0,,
W045,356,V,45.0,,
W045,356,H,36.0,,
W045,356,Je,47.0,,
W045,356,Jw,49.0,,
W045,357,P,45.0,,
W045,357,V,45.0,,
W045,357,H,34.0,,
W045,357,Je,46.0,,
W045,357,Jw,46.0,,
W045,358,P,42.0,,
W045,358,V,44.0,,
W045,358,H,33.0,,
W045,358,Je,47.0,,
W045,358,Jw,45.0,,
W045,359,P,43.0,,
W045,359,V,43.0,,
W045,359,H,55.0,,
W045,359,Je,44.0,,
W045,359,Jw,45.0,,
W045,360,P,45.0,,
W045,360,V,45.0,,
W045,360,H,37.0,,
W045,360,Je,45.0,,
W045,360,Jw,41.0,,
W045,361,P,45.0,,
W045,361,V,51.0,,
W045,361,H,48.0,,
W045,361,Je,45.0,,
W045,361,Jw,46.0,,
W045,362,P,46.0,,
W045,362,V,46.0,,
W045,362,H,34.0,,
W045,362,Je,45.0,,
W045,362,Jw,45.0,,
W045,363,P,40.0,,
W045,363,V,46.0,,
W045,363,H,27.0,,
W045,363,Je,44.0,,
W045,363,Jw,48.0,,
W045,364,P,45.0,,
W045,364,V,44.0,,
W045,364,H,47.0,,
W045,364,Je,46.0,,
W045,364,Jw,41.0,,
W045,365,P,44.0,,
W045,365,V,44.0,,
W045,365,H,34.0,,
W045,365,Je,49.0,,
W045,365,Jw,42.0,,
W045,366,P,46.0,,
W045,366,V,45.0,,
W045,366,H,35.0,,
W045,366,Je,46.0,,
W045,366,Jw,41.0,,
W045,367,P,44.0,,
W045,367,V,45.0,,
W045,367,H,46.0,,
W045,367,Je,46.0,,
W045,367,Jw,41.0,,
W045,368,P,43.0,,
W045,368,V,45.0,,
W045,368,H,35.0,,
W045,368,Je,46.0,,
W045,368,Jw,40.0,,
W045,369,P,45.0,,
W045,369,V,44.0,,
W045,369,H,38.0,,
W045,369,Je,48.0,,
W045,369,Jw,43.0,,
W045,370,P,41.0,,
W045,370,V,45.0,,
W045,370,H,54.0,,
W045,370,Je,46.0,,
W045,370,Jw,42.0,,
W045,371,P,45.0,,
W045,371,V,42.0,,
W045,371,H,34.0,,
W045,371,Je,46.0,,
W045,371,Jw,40.0,,
W045,372,P,45.0,,
W045,372,V,43.0,,
W045,372,H,38.0,,
W045,372,Je,48.0,,
W045,372,Jw,41.0,,
W045,373,P,43.0,,
W045,373,V,46.0,,
W045,373,H,34.0,,
W045,373,Je,44.0,,
W045,373,Jw,45.0,,
W045,374,P,42.0,,
W045,374,V,43.0,,
W045,374,H,51.0,,
W045,374,Je,49.0,,
W045,374,Jw,41.0,,
W045,375,P,44.0,,
W045,375,V,45.0,,
W045,375,H,36.0,,
W045,375,Je,45.0,,
W045,375,Jw,43.0,,
W045,376,P,42.0,,
W045,376,V,45.0,,
W045,376,H,34.0,,
W045,376,Je,48.0,,
W045,376,Jw,39.0,,
W045,377,P,45.0,,
W045,377,V,45.0,,
W045,377,H,33.0,,
W045,377,Je,34.0,,
W045,377,Jw,41.0,,
W045,378,P,44.0,,
W045,378,V,43.0,,
W045,378,H,44.0,,
W045,378,Je,45.0,,
W045,378,Jw,39.0,,
W045,379,P,46.0,,
W045,379,V,45.0,,
W045,379,H,49.0,,
W045,379,Je,46.0,,
W045,379,Jw,39.0,,
W045,380,P,45.0,,
W045,380,V,45.0,,
W045,380,H,46.0,,
W045,380,Je,47.0,,
W045,380,Jw,41.0,,
W045,381,P,39.0,,
W045,381,V,44.0,,
W045,381,H,50.0,,
W045,381,Je,44.0,,
W045,381,Jw,49.0,,
W045,382,P,44.0,,
W045,382,V,45.0,,
W045,382,H,34.0,,
W045,382,Je,46.0,,
W045,382,Jw,48.0,,
W045,383,P,42.0,,
W045,383,V,43.0,,
W045,383,H,35.0,,
W045,383,Je,46.0,,
W045,383,Jw,39.0,,
W045,384,P,48.0,,
W045,384,V,50.0,,
W045,384,H,36.0,,
W045,384,Je,47.0,,
W045,384,Jw,39.0,,
W045,385,P,42.0,,
W045,385,V,42.0,,
W045,385,H,32.0,,
W045,385,Je,45.0,,
W045,385,Jw,40.0,,
W045,386,P,45.0,,
W045,386,V,44.0,,
W045,386,H,36.0,,
W045,386,Je,46.0,,
W045,386,Jw,46.0,,
W045,387,P,45.0,,
W045,387,V,45.0,,
W045,387,H,36.0,,
W045,387,Je,45.0,,
W045,387,Jw,50.0,,
W045,388,P,42.0,,
W045,388,V,45.0,,
W045,388,H,34.0,,
W045,388,Je,45.0,,
W045,388,Jw,43.0,,
W045,389,P,45.0,,
W045,389,V,45.0,,
W045,389,H,35.0,,
W045,389,Je,46.0,,
W045,389,Jw,50.0,,
W045,390,P,41.0,,
W045,390,V,42.0,,
W045,390,H,37.0,,
W045,390,Je,46.0,,
W045,390,Jw,40.0,,
W045,391,P,43.0,,
W045,391,V,46.0,,
W045,391,H,35.0,,
W045,391,Je,47.0,,
W045,391,Jw,40.0,,
W045,392,P,46.0,,
W045,392,V,46.0,,
W045,392,H,58.0,,
W045,392,Je,45.0,,
W045,392,Jw,45.0,,
W045,393,P,45.0,,
W045,393,V,45.0,,
W045,393,H,34.0,,
W045,393,Je,45.0,,
W045,393,Jw,49.0,,
W045,394,P,43.0,,
W045,394,V,44.0,,
W045,394,H,32.0,,
W045,394,Je,45.0,,
W045,394,Jw,40.0,,
W045,395,P,44.0,,
W045,395,V,49.0,,
W045,395,H,36.0,,
W045,395,Je,46.0,,
W045,395,Jw,47.0,,
W045,396,P,44.0,,
W045,396,V,49.0,,
W045,396,H,35.0,,
W045,396,Je,45.0,,
W045,396,Jw,37.0,,
W045,397,P,47.0,,
W045,397,V,49.0,,
W045,397,H,30.0,,
W045,397,Je,45.0,,
W045,397,Jw,40.0,,
W045,398,P,44.0,,
W045,398,V,45.0,,
W045,398,H,34.0,,
W045,398,Je,46.0,,
W045,398,Jw,42.0,,
W045,399,P,45.0,,
W045,399,V,46.0,,
W045,399,H,33.0,,
W045,399,Je,45.0,,
W045,399,Jw,42.0,,
W045,400,P,44.0,,
W045,400,V,42.0,,
W045,400,H,32.0,,
W045,400,Je,45.0,,
W045,400,Jw,42.0,,
W045,401,P,42.0,,
W045,401,V,45.0,,
W045,401,H,31.0,,
W045,401,Je,48.0,,
W045,401,Jw,43.0,,
W045,402,P,42.0,,
W045,402,V,45.0,,
W045,402,H,57.0,,
W045,402,Je,47.0,,
W045,402,Jw,50.0,,
W045,403,P,46.0,,
W045,403,V,47.0,,
W045,403,H,35.0,,
W045,403,Je,46.0,,
W045,403,Jw,40.0,,
W045,404,P,45.0,,
W045,404,V,47.0,,
W045,404,H,32.0,,
W045,404,Je,45.0,,
W045,404,Jw,49.0,,
W045,405,P,45.0,,
W045,405,V,46.0,,
W045,405,H,37.0,,
W045,405,Je,47.0,,
W045,405,Jw,44.0,,
W045,406,P,41.0,,
W045,406,V,44.0,,
W045,406,H,43.0,,
W045,406,Je,45.0,,
W045,406,Jw,49.0,,
W045,407,P,43.0,,
W045,407,V,45.0,,
W045,407,H,38.0,,
W045,407,Je,46.0,,
