window_id,day,detector_score,score_valid,object
W113,131,21.47710969290609,True,Jw
W113,132,20.301949065145898,True,Jw
W113,133,18.72500026854774,True,Jw
W113,134,17.020522882260472,True,Jw
W113,135,15.420223374474315,True,Jw
W113,136,13.900717968339862,True,Jw
W113,137,12.45161098074556,True,Jw
W113,138,11.104984619657227,True,Jw
W113,139,9.990737642106847,True,Jw
W113,140,,False,Jw
W113,141,,False,Jw
W113,142,,False,Jw
W113,143,,False,Jw
W113,144,,False,Jw
W113,145,,False,Jw
W113,146,,False,Jw
W113,147,,False,Jw
W113,148,,False,Jw
W113,149,,False,Jw
W160,119,,False,P
W160,120,,False,P
W160,121,,False,P
W160,122,,False,P
W160,123,,False,P
W160,124,,False,P
W160,125,,False,P
W160,126,,False,P
W160,127,,False,P
W160,128,,False,P
W160,129,4.418438035861691,True,P
W160,130,4.01229578232779,True,P
W160,131,3.472644540900264,True,P
W160,132,3.123744040480706,True,P
W160,133,3.1785202058177564,True,P
W160,134,3.3285695403759714,True,P
W160,135,3.597728155159995,True,P
W160,136,4.132054575827651,True,P
W160,137,4.864621967165027,True,P
W160,138,5.071550450487186,True,P
W160,139,4.697837904270265,True,P
W160,140,4.249051020777699,True,P
W160,141,3.8144560575975386,True,P
W160,142,3.2109972201100785,True,P
W160,143,2.559288599236856,True,P
W160,144,2.201961555151513,True,P
W160,145,2.198428515753669,True,P
W160,146,2.543575497183328,True,P
W160,147,3.1405372567094716,True,P
W160,148,3.833110468817182,True,P
W160,149,5.07149493603472,True,P
W160,150,7.084108572219209,True,P
W160,151,9.520710598123664,True,P
W160,152,12.349912490840335,True,P
W160,153,14.93534115250964,True,P
W160,154,17.103740042524826,True,P
W160,155,18.739719715808558,True,P
W160,156,20.038379639918126,True,P
W160,157,21.02810941477442,True,P
W160,158,21.186921722771807,True,P
W160,159,19.749519002548524,True,P
W160,160,17.76029095214629,True,P
W160,161,15.618548639594898,True,P
W160,162,13.572455514006393,True,P
W160,163,11.92922475353723,True,P
W160,164,10.320547307747235,True,P
W160,165,8.885666155393693,True,P
W160,166,7.470763330079012,True,P
W160,167,6.3463306988578285,True,P
W160,168,5.983400825831138,True,P
W160,169,,False,P
W160,170,,False,P
W160,171,,False,P
W160,172,,False,P
W160,173,,False,P
W160,174,,False,P
W160,175,,False,P
W160,176,,False,P
W160,177,,False,P
W160,178,,False,P
W160,179,,False,P
W160,180,,False,P
W160,181,,False,P
W160,182,,False,P
W160,119,,False,V
W160,120,,False,V
W160,121,,False,V
W160,122,,False,V
W160,123,,False,V
W160,124,,False,V
W160,125,,False,V
W160,126,,False,V
W160,127,,False,V
W160,128,,False,V
W160,129,3.3617180024645705,True,V
W160,130,3.4190251240350555,True,V
W160,131,3.874254144604839,True,V
W160,132,4.58666703490997,True,V
W160,133,5.5031504187055695,True,V
W160,134,6.653392937766398,True,V
W160,135,7.837632064477557,True,V
W160,136,8.498506242322458,True,V
W160,137,8.277366218978703,True,V
W160,138,7.554137883974091,True,V
W160,139,6.7707832662312075,True,V
W160,140,6.1305428147278604,True,V
W160,141,5.588357771188993,True,V
W160,142,5.1089790752996,True,V
W160,143,4.673339226731834,True,V
W160,144,4.3633699145939895,True,V
W160,145,4.257472817570308,True,V
W160,146,4.384161402889835,True,V
W160,147,4.953999420495874,True,V
W160,148,6.060419802693465,True,V
W160,149,7.378682481401112,True,V
W160,150,8.59316664770476,True,V
W160,151,9.905125175237888,True,V
W160,152,11.801109714904982,True,V
W160,153,14.729375434145773,True,V
W160,154,18.565749147048223,True,V
W160,155,22.37029727573204,True,V
W160,156,25.227418961709308,True,V
W160,157,27.139169207696106,True,V
W160,158,28.818893059905392,True,V
W160,159,30.857005968908307,True,V
W160,160,32.95904552211712,True,V
W160,161,34.08042868585578,True,V
W160,162,33.59825982364314,True,V
W160,163,31.582649697346206,True,V
W160,164,29.00517277605967,True,V
W160,165,26.62284114777471,True,V
W160,166,24.428359717363843,True,V
W160,167,22.46992797355086,True,V
W160,168,20.733141945033893,True,V
W160,169,,False,V
W160,170,,False,V
W160,171,,False,V
W160,172,,False,V
W160,173,,False,V
W160,174,,False,V
W160,175,,False,V
W160,176,,False,V
W160,177,,False,V
W160,178,,False,V
W160,179,,False,V
W160,180,,False,V
W160,181,,False,V
W160,182,,False,V
W160,119,,False,H
W160,120,,False,H
W160,121,,False,H
W160,122,,False,H
W160,123,,False,H
W160,124,,False,H
W160,125,,False,H
W160,126,,False,H
W160,127,,False,H
W160,128,,False,H
W160,129,4.241067494898854,True,H
W160,130,4.15697809347793,True,H
W160,131,3.819912911943309,True,H
W160,132,3.1728981625036172,True,H
W160,133,2.4000696259621668,True,H
W160,134,1.7674553650420197,True,H
W160,135,1.2894168648661601,True,H
W160,136,0.8991200817685452,True,H
W160,137,0.6436161462413115,True,H
W160,138,0.5473840983700522,True,H
W160,139,0.5700456992938472,True,H
W160,140,0.6536117567986119,True,H
W160,141,0.773194713126128,True,H
W160,142,0.9424199193240285,True,H
W160,143,1.1077674170537783,True,H
W160,144,1.2514891547509566,True,H
W160,145,1.4870141538253683,True,H
W160,146,1.9002460379439565,True,H
W160,147,2.4183972207812197,True,H
W160,148,2.928410396914603,True,H
W160,149,3.516203480623388,True,H
W160,150,4.346589420287194,True,H
W160,151,5.517848995762309,True,H
W160,152,7.007457239930065,True,H
W160,153,8.55840229031779,True,H
W160,154,9.65769256159112,True,H
W160,155,9.746850391531572,True,H
W160,156,8.737230289805415,True,H
W160,157,7.123376540409716,True,H
W160,158,5.456963500980963,True,H
W160,159,3.9080497002252974,True,H
W160,160,2.5122076881083153,True,H
W160,161,1.3611521303235836,True,H
W160,162,0.6442144446765443,True,H
W160,163,0.393805128283212,True,H
W160,164,0.4567564427116304,True,H
W160,165,0.6944917452658035,True,H
W160,166,1.0533629418352932,True,H
W160,167,1.525494283858856,True,H
W160,168,2.0874407303746283,True,H
W160,169,,False,H
W160,170,,False,H
W160,171,,False,H
W160,172,,False,H
W160,173,,False,H
W160,174,,False,H
W160,175,,False,H
W160,176,,False,H
W160,177,,False,H
W160,178,,False,H
W160,179,,False,H
W160,180,,False,H
W160,181,,False,H
W160,182,,False,H
W160,119,,False,Je
W160,120,,False,Je
W160,121,,False,Je
W160,122,,False,Je
W160,123,,False,Je
W160,124,,False,Je
W160,125,,False,Je
W160,126,,False,Je
W160,127,,False,Je
W160,128,,False,Je
W160,129,5.4262419075344805,True,Je
W160,130,7.169800288198494,True,Je
W160,131,8.974037721894558,True,Je
W160,132,10.590987890412219,True,Je
W160,133,11.870410231608481,True,Je
W160,134,12.976642677800852,True,Je
W160,135,13.841185358144521,True,Je
W160,136,14.318820217804232,True,Je
W160,137,14.240249383136952,True,Je
W160,138,13.750776375835876,True,Je
W160,139,13.232198830990125,True,Je
W160,140,12.770931837070808,True,Je
W160,141,12.357973415085661,True,Je
W160,142,11.842834859360805,True,Je
W160,143,10.99871862122497,True,Je
W160,144,9.87217524288744,True,Je
W160,145,8.823836736572002,True,Je
W160,146,7.879314206138605,True,Je
W160,147,7.051929207631547,True,Je
W160,148,6.319339798581772,True,Je
W160,149,5.734829668111795,True,Je
W160,150,5.331168757011434,True,Je
W160,151,5.1995138031331525,True,Je
W160,152,5.483193632962497,True,Je
W160,153,6.279856164840184,True,Je
W160,154,7.446479897761021,True,Je
W160,155,8.829590637586817,True,Je
W160,156,10.537300612525723,True,Je
W160,157,12.589655863943594,True,Je
W160,158,14.86466286992279,True,Je
W160,159,17.098626751221754,True,Je
W160,160,19.033830774063958,True,Je
W160,161,20.223520665922436,True,Je
W160,162,20.266046161694703,True,Je
W160,163,19.40288182219537,True,Je
W160,164,18.039385174623433,True,Je
W160,165,16.344288448378258,True,Je
W160,166,14.41492023193597,True,Je
W160,167,12.462431404478362,True,Je
W160,168,10.735397564529402,True,Je
W160,169,,False,Je
W160,170,,False,Je
W160,171,,False,Je
W160,172,,False,Je
W160,173,,False,Je
W160,174,,False,Je
W160,175,,False,Je
W160,176,,False,Je
W160,177,,False,Je
W160,178,,False,Je
W160,179,,False,Je
W160,180,,False,Je
W160,181,,False,Je
W160,182,,False,Je
W160,119,,False,Jw
W160,120,,False,Jw
W160,121,,False,Jw
W160,122,,False,Jw
W160,123,,False,Jw
W160,124,,False,Jw
W160,125,,False,Jw
W160,126,,False,Jw
W160,127,,False,Jw
W160,128,,False,Jw
W160,129,21.380172099834784,True,Jw
W160,130,21.9408475625849,True,Jw
W160,131,21.47710969290609,True,Jw
W160,132,20.301949065145898,True,Jw
W160,133,18.72500026854774,True,Jw
W160,134,17.020522882260472,True,Jw
W160,135,15.420223374474315,True,Jw
W160,136,13.900717968339862,True,Jw
W160,137,12.45161098074556,True,Jw
W160,138,11.104984619657227,True,Jw
W160,139,9.990737642106847,True,Jw
W160,140,9.152925395879802,True,Jw
W160,141,8.597476837989802,True,Jw
W160,142,8.313287190288536,True,Jw
W160,143,8.312095663608265,True,Jw
W160,144,8.510671525589785,True,Jw
W160,145,8.823624529335191,True,Jw
W160,146,9.214039622120806,True,Jw
W160,147,9.680285941712718,True,Jw
W160,148,10.174390855248003,True,Jw
W160,149,10.695341075766319,True,Jw
W160,150,11.175946449121477,True,Jw
W160,151,11.512103712597913,True,Jw
W160,152,11.561730035015003,True,Jw
W160,153,11.375983333715254,True,Jw
W160,154,11.131617626957613,True,Jw
W160,155,10.813803603691476,True,Jw
W160,156,10.446314398572122,True,Jw
W160,157,10.042274757412013,True,Jw
W160,158,9.631445444758638,True,Jw
W160,159,9.184315775941675,True,Jw
W160,160,8.79322277104649,True,Jw
W160,161,8.600325051210058,True,Jw
W160,162,8.691824031375567,True,Jw
W160,163,8.928980734584808,True,Jw
W160,164,9.150578461018158,True,Jw
W160,165,9.374096665766881,True,Jw
W160,166,9.650626452805946,True,Jw
W160,167,9.935659854203305,True,Jw
W160,168,10.175321693760148,True,Jw
W160,169,,False,Jw
W160,170,,False,Jw
W160,171,,False,Jw
W160,172,,False,Jw
W160,173,,False,Jw
W160,174,,False,Jw
W160,175,,False,Jw
W160,176,,False,Jw
W160,177,,False,Jw
W160,178,,False,Jw
W160,179,,False,Jw
W160,180,,False,Jw
W160,181,,False,Jw
W160,182,,False,Jw
