window_id,target_name,null_target_name,true_corr,null_corr,abs_true_corr,abs_null_corr,true_minus_null,true_rank_among_nulls,specificity_percentile,specificity_level
W113,W113_P_vs_V_delta_peak,W113_Jw_vs_H_delta_peak,0.6510453653922388,0.5155881740062875,0.6510453653922388,0.5155881740062875,0.13545719138595125,3,0.5,not_specific
W113,W113_P_vs_V_delta_peak,W113_Jw_vs_V_delta_peak,0.6510453653922388,0.5674206187582929,0.6510453653922388,0.5674206187582929,0.08362474663394592,3,0.5,not_specific
W113,W113_Jw_vs_H_delta_peak,W113_V_vs_Je_delta_peak,0.5155881740062875,0.6835188060330579,0.5155881740062875,0.6835188060330579,-0.1679306320267704,5,0.0,not_specific
W113,W113_Jw_vs_H_delta_peak,W113_H_vs_Je_delta_peak,0.5155881740062875,0.6687713353032361,0.5155881740062875,0.6687713353032361,-0.15318316129694853,5,0.0,not_specific
W113,W113_Jw_vs_H_delta_peak,W113_P_vs_V_delta_peak,0.5155881740062875,0.6510453653922388,0.5155881740062875,0.6510453653922388,-0.13545719138595125,5,0.0,not_specific
W113,W113_Jw_vs_H_delta_peak,W113_Jw_vs_V_delta_peak,0.5155881740062875,0.5674206187582929,0.5155881740062875,0.5674206187582929,-0.051832444752005324,5,0.0,not_specific
W113,W113_Jw_vs_V_delta_peak,W113_V_vs_Je_delta_peak,0.5674206187582929,0.6835188060330579,0.5674206187582929,0.6835188060330579,-0.11609818727476506,4,0.25,not_specific
W113,W113_Jw_vs_V_delta_peak,W113_H_vs_Je_delta_peak,0.5674206187582929,0.6687713353032361,0.5674206187582929,0.6687713353032361,-0.10135071654494321,4,0.25,not_specific
W113,W113_Jw_vs_V_delta_peak,W113_P_vs_V_delta_peak,0.5674206187582929,0.6510453653922388,0.5674206187582929,0.6510453653922388,-0.08362474663394592,4,0.25,not_specific
W113,W113_Jw_vs_V_delta_peak,W113_Jw_vs_H_delta_peak,0.5674206187582929,0.5155881740062875,0.5674206187582929,0.5155881740062875,0.051832444752005324,4,0.25,not_specific
W160,W160_V_vs_Je_delta_peak,W160_H_vs_Jw_delta_peak,0.4920794633878059,0.4402530532276265,0.4920794633878059,0.4402530532276265,0.051826410160179415,1,1.0,specific_99
W160,W160_V_vs_Je_delta_peak,W160_P_vs_V_delta_peak,0.4920794633878059,0.29343182933158607,0.4920794633878059,0.29343182933158607,0.19864763405621982,1,1.0,specific_99
W160,W160_V_vs_Je_delta_peak,W160_Jw_vs_V_delta_peak,0.4920794633878059,0.42774163892251665,0.4920794633878059,0.42774163892251665,0.06433782446528924,1,1.0,specific_99
W160,W160_H_vs_Jw_delta_peak,W160_V_vs_Je_delta_peak,0.4402530532276265,0.4920794633878059,0.4402530532276265,0.4920794633878059,-0.051826410160179415,2,0.6666666666666666,not_specific
W160,W160_H_vs_Jw_delta_peak,W160_P_vs_V_delta_peak,0.4402530532276265,0.29343182933158607,0.4402530532276265,0.29343182933158607,0.1468212238960404,2,0.6666666666666666,not_specific
W160,W160_H_vs_Jw_delta_peak,W160_Jw_vs_V_delta_peak,0.4402530532276265,0.42774163892251665,0.4402530532276265,0.42774163892251665,0.012511414305109825,2,0.6666666666666666,not_specific
W160,W160_P_vs_V_delta_peak,W160_V_vs_Je_delta_peak,0.29343182933158607,0.4920794633878059,0.29343182933158607,0.4920794633878059,-0.19864763405621982,4,0.0,not_specific
W160,W160_P_vs_V_delta_peak,W160_H_vs_Jw_delta_peak,0.29343182933158607,0.4402530532276265,0.29343182933158607,0.4402530532276265,-0.1468212238960404,4,0.0,not_specific
W160,W160_P_vs_V_delta_peak,W160_Jw_vs_V_delta_peak,0.29343182933158607,0.42774163892251665,0.29343182933158607,0.42774163892251665,-0.13430980959093058,4,0.0,not_specific
W160,W160_Jw_vs_V_delta_peak,W160_V_vs_Je_delta_peak,0.42774163892251665,0.4920794633878059,0.42774163892251665,0.4920794633878059,-0.06433782446528924,3,0.3333333333333333,not_specific
W160,W160_Jw_vs_V_delta_peak,W160_H_vs_Jw_delta_peak,0.42774163892251665,0.4402530532276265,0.42774163892251665,0.4402530532276265,-0.012511414305109825,3,0.3333333333333333,not_specific
W160,W160_Jw_vs_V_delta_peak,W160_P_vs_V_delta_peak,0.42774163892251665,0.29343182933158607,0.42774163892251665,0.29343182933158607,0.13430980959093058,3,0.3333333333333333,not_specific
