window_id,object,selected_candidate_id,selected_peak_day,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,target_name,phase_group,phase_group_size,years_in_phase_group,group_role
W045,P,CP001,41,31,51,within_system_window,candidate_window,system_relevant_first,CP002@34:weak_window;CP003@57:weak_window;CP004@20:weak_window,CP004@20:weak_window,CP003@57:weak_window,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,43,33,53,within_system_window,candidate_window,system_relevant_first,CP002@29:weak_window,CP002@29:weak_window,,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,35,25,45,front_or_early,weak_window,system_relevant_first,CP001@54:candidate_window,,CP001@54:candidate_window,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,55,45,59,post_window,candidate_window,fallback_no_system_relevant_candidate,CP002@25:candidate_window,CP002@25:candidate_window,CP001@55:candidate_window,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,38,28,48,front_or_early,candidate_window,system_relevant_first,CP002@21:weak_window,CP002@21:weak_window,,W045_Je_earlier_minus_Jw_earlier,target_mode_mid,15,1980;1983;1989;1995;1996;2001;2002;2003;2004;2005;2006;2011;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,46,36,56,within_system_window,candidate_window,system_relevant_first,CP002@25:accepted_window,CP002@25:accepted_window,,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,51,41,59,late_or_catchup,candidate_window,system_relevant_first,CP002@16:weak_window;CP003@33:weak_window,CP002@16:weak_window,,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,36,26,46,front_or_early,candidate_window,system_relevant_first,CP001@19:candidate_window;CP003@49:weak_window,CP001@19:candidate_window,,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,50,40,59,late_or_catchup,accepted_window,system_relevant_first,CP002@36:accepted_window;CP003@26:weak_window,CP003@26:weak_window,,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP002,43,33,53,within_system_window,candidate_window,system_relevant_first,CP001@57:candidate_window;CP003@15:weak_window;CP004@26:candidate_window,CP003@15:weak_window;CP004@26:candidate_window,CP001@57:candidate_window,W045_Je_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1989;1990;1992;1993;1996;1999;2000;2006;2009;2013;2014;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP002,49,39,59,late_or_catchup,candidate_window,system_relevant_first,CP001@32:candidate_window;CP003@40:weak_window;CP004@21:weak_window,CP004@21:weak_window,,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP003,47,37,57,within_system_window,candidate_window,system_relevant_first,CP001@30:candidate_window;CP002@41:weak_window;CP004@19:candidate_window,CP004@19:candidate_window,,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP003,45,45,45,within_system_window,weak_window,system_relevant_first,CP001@31:candidate_window;CP002@57:weak_window,,CP002@57:weak_window,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,42,32,52,within_system_window,accepted_window,system_relevant_first,CP002@54:accepted_window;CP003@31:candidate_window;CP004@17:weak_window,CP004@17:weak_window,CP002@54:accepted_window,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,47,37,57,within_system_window,candidate_window,system_relevant_first,CP002@58:weak_window;CP003@20:candidate_window;CP004@30:weak_window;CP005@39:weak_window,CP003@20:candidate_window,CP002@58:weak_window,W045_Je_late_minus_early_peak_influence,target_mode_low,15,1981;1991;1997;1998;2001;2002;2003;2010;2011;2016;2017;2018;2019;2020;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,42,32,52,within_system_window,accepted_window,system_relevant_first,CP002@15:weak_window;CP003@18:weak_window;CP004@57:weak_window;CP005@24:weak_window,CP002@15:weak_window;CP003@18:weak_window;CP005@24:weak_window,CP004@57:weak_window,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,44,34,54,within_system_window,accepted_window,system_relevant_first,CP002@19:candidate_window;CP003@30:weak_window;CP004@56:weak_window,CP002@19:candidate_window,CP004@56:weak_window,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,40,30,50,within_system_window,candidate_window,system_relevant_first,CP001@19:weak_window;CP003@31:weak_window;CP004@55:candidate_window;CP005@51:candidate_window,CP001@19:weak_window,CP004@55:candidate_window,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP004,35,35,35,front_or_early,weak_window,system_relevant_first,CP001@58:unstable_window;CP002@15:unstable_window;CP003@24:candidate_window,CP002@15:unstable_window;CP003@24:candidate_window,CP001@58:unstable_window,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,46,36,56,within_system_window,candidate_window,system_relevant_first,CP002@23:candidate_window,CP002@23:candidate_window,,W045_Je_late_minus_early_peak_influence,target_mode_mid,15,1979;1980;1983;1986;1987;1988;1994;1995;2004;2005;2007;2008;2012;2015;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,47,37,57,within_system_window,candidate_window,system_relevant_first,CP002@32:candidate_window,,,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,46,36,56,within_system_window,accepted_window,system_relevant_first,CP002@29:candidate_window;CP003@23:candidate_window,CP002@29:candidate_window;CP003@23:candidate_window,,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,51,41,59,late_or_catchup,candidate_window,system_relevant_first,CP001@35:candidate_window;CP003@28:weak_window,CP003@28:weak_window,,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,44,34,54,within_system_window,candidate_window,system_relevant_first,CP002@54:weak_window;CP003@34:weak_window;CP004@26:weak_window,CP004@26:weak_window,CP002@54:weak_window,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,48,38,58,within_system_window,accepted_window,system_relevant_first,CP002@36:candidate_window;CP003@26:accepted_window,CP003@26:accepted_window,,W045_Jw_late_minus_early_peak_influence,target_mode_high,15,1980;1983;1987;1991;1994;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,45,35,55,within_system_window,accepted_window,system_relevant_first,CP002@57:weak_window;CP003@25:weak_window;CP004@20:weak_window,CP003@25:weak_window;CP004@20:weak_window,CP002@57:weak_window,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,44,34,54,within_system_window,accepted_window,system_relevant_first,CP002@57:weak_window;CP003@18:weak_window,CP003@18:weak_window,CP002@57:weak_window,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP003,46,46,56,within_system_window,candidate_window,system_relevant_first,CP001@21:accepted_window;CP002@31:weak_window,CP001@21:accepted_window,,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,46,36,56,within_system_window,accepted_window,system_relevant_first,CP002@20:candidate_window;CP003@33:candidate_window,CP002@20:candidate_window,,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,38,28,48,front_or_early,accepted_window,system_relevant_first,CP002@54:candidate_window;CP003@26:weak_window,CP003@26:weak_window,CP002@54:candidate_window,W045_Jw_late_minus_early_peak_influence,target_mode_low,15,1979;1981;1982;1984;1985;1992;1993;1997;2000;2003;2004;2007;2011;2012;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,40,30,50,within_system_window,candidate_window,system_relevant_first,CP002@23:candidate_window;CP003@56:weak_window,CP002@23:candidate_window,CP003@56:weak_window,W045_Jw_late_minus_early_peak_influence,target_mode_mid,15,1986;1988;1989;1990;1995;1996;2001;2002;2005;2006;2009;2010;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,45,35,55,within_system_window,candidate_window,system_relevant_first,CP002@15:unstable_window,CP002@15:unstable_window,,W045_Jw_late_minus_early_peak_influence,target_mode_mid,15,1986;1988;1989;1990;1995;1996;2001;2002;2005;2006;2009;2010;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP001,40,30,50,within_system_window,candidate_window,system_relevant_first,CP002@29:candidate_window,CP002@29:candidate_window,,W045_Jw_late_minus_early_peak_influence,target_mode_mid,15,1986;1988;1989;1990;1995;1996;2001;2002;2005;2006;2009;2010;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,54,44,59,post_window,candidate_window,fallback_no_system_relevant_candidate,CP002@25:candidate_window,CP002@25:candidate_window,CP001@54:candidate_window,W045_Jw_late_minus_early_peak_influence,target_mode_mid,15,1986;1988;1989;1990;1995;1996;2001;2002;2005;2006;2009;2010;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP002,47,37,57,within_system_window,candidate_window,system_relevant_first,CP001@22:candidate_window;CP003@33:weak_window;CP004@39:weak_window,CP001@22:candidate_window,,W045_Jw_late_minus_early_peak_influence,target_mode_mid,15,1986;1988;1989;1990;1995;1996;2001;2002;2005;2006;2009;2010;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,46,36,56,within_system_window,candidate_window,system_relevant_first,CP002@37:candidate_window;CP003@28:weak_window;CP004@19:weak_window,CP003@28:weak_window;CP004@19:weak_window,,W045_P_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,45,35,55,within_system_window,accepted_window,system_relevant_first,CP002@23:candidate_window;CP003@29:weak_window,CP002@23:candidate_window;CP003@29:weak_window,,W045_P_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP001,51,41,59,late_or_catchup,candidate_window,system_relevant_first,CP002@37:weak_window,,,W045_P_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP003,44,34,54,within_system_window,candidate_window,system_relevant_first,CP001@53:weak_window;CP002@15:weak_window;CP004@24:weak_window;CP005@34:weak_window,CP002@15:weak_window;CP004@24:weak_window,,W045_P_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,47,37,57,within_system_window,accepted_window,system_relevant_first,CP002@36:candidate_window;CP003@25:candidate_window;CP004@15:unstable_window,CP003@25:candidate_window;CP004@15:unstable_window,,W045_P_earlier_minus_Jw_earlier,target_mode_high,15,1980;1987;1991;1994;1995;1998;1999;2008;2015;2016;2017;2018;2019;2021;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,46,36,56,within_system_window,accepted_window,system_relevant_first,CP002@58:unstable_window;CP003@36:weak_window;CP004@26:weak_window;CP005@18:weak_window,CP004@26:weak_window;CP005@18:weak_window,CP002@58:unstable_window,W045_P_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1989;1992;1993;1997;2002;2003;2004;2007;2009;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,45,35,55,within_system_window,accepted_window,system_relevant_first,CP002@17:weak_window;CP003@30:candidate_window,CP002@17:weak_window,,W045_P_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1989;1992;1993;1997;2002;2003;2004;2007;2009;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP003,47,37,57,within_system_window,accepted_window,system_relevant_first,CP001@18:accepted_window;CP002@36:candidate_window,CP001@18:accepted_window,,W045_P_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1989;1992;1993;1997;2002;2003;2004;2007;2009;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,47,37,57,within_system_window,accepted_window,system_relevant_first,CP002@34:candidate_window;CP003@19:candidate_window,CP003@19:candidate_window,,W045_P_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1989;1992;1993;1997;2002;2003;2004;2007;2009;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,39,29,49,front_or_early,accepted_window,system_relevant_first,CP002@25:candidate_window,CP002@25:candidate_window,,W045_P_earlier_minus_Jw_earlier,target_mode_low,15,1979;1981;1982;1984;1985;1989;1992;1993;1997;2002;2003;2004;2007;2009;2022,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,40,30,50,within_system_window,candidate_window,system_relevant_first,CP002@58:weak_window;CP003@17:weak_window,CP003@17:weak_window,CP002@58:weak_window,W045_P_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1986;1988;1990;1996;2000;2001;2005;2006;2010;2011;2012;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,42,32,52,within_system_window,accepted_window,system_relevant_first,CP002@16:unstable_window;CP003@24:weak_window,CP002@16:unstable_window;CP003@24:weak_window,,W045_P_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1986;1988;1990;1996;2000;2001;2005;2006;2010;2011;2012;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,53,43,59,late_or_catchup,candidate_window,system_relevant_first,CP001@24:candidate_window,CP001@24:candidate_window,,W045_P_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1986;1988;1990;1996;2000;2001;2005;2006;2010;2011;2012;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,54,44,59,post_window,candidate_window,fallback_no_system_relevant_candidate,CP002@28:candidate_window,CP002@28:candidate_window,CP001@54:candidate_window,W045_P_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1986;1988;1990;1996;2000;2001;2005;2006;2010;2011;2012;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP002,49,39,59,late_or_catchup,candidate_window,system_relevant_first,CP001@32:candidate_window,,,W045_P_earlier_minus_Jw_earlier,target_mode_mid,15,1983;1986;1988;1990;1996;2000;2001;2005;2006;2010;2011;2012;2013;2014;2020,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,48,38,58,within_system_window,accepted_window,system_relevant_first,CP002@34:accepted_window;CP003@22:candidate_window,CP003@22:candidate_window,,W045_P_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1988;1989;1993;1997;1999;2005;2009;2014;2015;2018;2020;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP002,48,38,58,within_system_window,accepted_window,system_relevant_first,CP001@31:accepted_window,,,W045_P_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1988;1989;1993;1997;1999;2005;2009;2014;2015;2018;2020;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP001,30,20,40,front_or_early,candidate_window,system_relevant_first,CP002@15:unstable_window,CP002@15:unstable_window,,W045_P_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1988;1989;1993;1997;1999;2005;2009;2014;2015;2018;2020;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP002,47,37,57,within_system_window,accepted_window,system_relevant_first,CP001@33:accepted_window,,,W045_P_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1988;1989;1993;1997;1999;2005;2009;2014;2015;2018;2020;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,44,34,54,within_system_window,candidate_window,system_relevant_first,CP002@32:weak_window;CP003@23:candidate_window,CP003@23:candidate_window,,W045_P_late_minus_early_peak_influence,target_mode_high,15,1982;1984;1985;1988;1989;1993;1997;1999;2005;2009;2014;2015;2018;2020;2021,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,40,30,50,within_system_window,accepted_window,system_relevant_first,CP002@54:accepted_window;CP003@15:weak_window,CP003@15:weak_window,CP002@54:accepted_window,W045_P_late_minus_early_peak_influence,target_mode_low,15,1979;1980;1981;1983;1986;1991;1995;2000;2001;2008;2012;2016;2017;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,43,33,53,within_system_window,accepted_window,system_relevant_first,,,,W045_P_late_minus_early_peak_influence,target_mode_low,15,1979;1980;1981;1983;1986;1991;1995;2000;2001;2008;2012;2016;2017;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP001,50,40,59,late_or_catchup,accepted_window,system_relevant_first,CP002@34:accepted_window;CP003@20:candidate_window,CP003@20:candidate_window,,W045_P_late_minus_early_peak_influence,target_mode_low,15,1979;1980;1981;1983;1986;1991;1995;2000;2001;2008;2012;2016;2017;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP002,52,42,59,late_or_catchup,candidate_window,system_relevant_first,CP001@28:accepted_window;CP003@15:weak_window;CP004@42:weak_window,CP001@28:accepted_window;CP003@15:weak_window,,W045_P_late_minus_early_peak_influence,target_mode_low,15,1979;1980;1981;1983;1986;1991;1995;2000;2001;2008;2012;2016;2017;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP001,41,31,51,within_system_window,weak_window,system_relevant_first,CP002@31:candidate_window;CP003@51:weak_window;CP004@21:candidate_window,CP004@21:candidate_window,,W045_P_late_minus_early_peak_influence,target_mode_low,15,1979;1980;1981;1983;1986;1991;1995;2000;2001;2008;2012;2016;2017;2022;2023,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,P,CP001,46,36,56,within_system_window,accepted_window,system_relevant_first,CP002@34:weak_window;CP003@19:candidate_window,CP003@19:candidate_window,,W045_P_late_minus_early_peak_influence,target_mode_mid,15,1987;1990;1992;1994;1996;1998;2002;2003;2004;2006;2007;2010;2011;2013;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,V,CP001,44,34,54,within_system_window,candidate_window,system_relevant_first,CP002@17:weak_window,CP002@17:weak_window,,W045_P_late_minus_early_peak_influence,target_mode_mid,15,1987;1990;1992;1994;1996;1998;2002;2003;2004;2006;2007;2010;2011;2013;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,H,CP002,36,26,46,front_or_early,candidate_window,system_relevant_first,CP001@17:weak_window;CP003@29:weak_window;CP004@47:candidate_window,CP001@17:weak_window;CP003@29:weak_window,,W045_P_late_minus_early_peak_influence,target_mode_mid,15,1987;1990;1992;1994;1996;1998;2002;2003;2004;2006;2007;2010;2011;2013;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Je,CP001,50,40,59,late_or_catchup,candidate_window,system_relevant_first,CP002@26:weak_window;CP003@19:weak_window;CP004@35:weak_window,CP002@26:weak_window;CP003@19:weak_window,,W045_P_late_minus_early_peak_influence,target_mode_mid,15,1987;1990;1992;1994;1996;1998;2002;2003;2004;2006;2007;2010;2011;2013;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
W045,Jw,CP002,49,39,59,late_or_catchup,candidate_window,system_relevant_first,CP001@32:candidate_window,,,W045_P_late_minus_early_peak_influence,target_mode_mid,15,1987;1990;1992;1994;1996;1998;2002;2003;2004;2006;2007;2010;2011;2013;2019,targeted_SVD_phase_group_multi_year_peak_not_single_year_peak
