window_id,mode,left_out_year,eof_loading_abs_corr,pc_score_corr_after_alignment,mode_sign_aligned,stability_flag,status
W160,3,1979,0.9973439988511913,0.9981941595260098,True,stable,ok
W160,1,1980,0.994538233661252,0.9970293658932816,False,stable,ok
W160,2,1980,0.9290327204553444,0.9520868118811594,True,stable,ok
W160,3,1980,0.9497281000295015,0.9460459923316962,True,stable,ok
W160,1,1981,0.9944121973421031,0.998722935640363,False,stable,ok
W160,2,1981,0.9980862795887719,0.9987149183317434,True,stable,ok
W160,3,1981,0.999119395611574,0.99952610670533,True,stable,ok
W160,1,1982,0.9927337027338292,0.9969629006380918,False,stable,ok
W160,2,1982,0.9903681390607866,0.9937544689554126,True,stable,ok
W160,3,1982,0.9999710413977906,0.9999774354168995,True,stable,ok
W160,1,1983,0.9999978948320312,0.9999994862205809,True,stable,ok
W160,2,1983,0.9986234438718874,0.9994788833049472,False,stable,ok
W160,3,1983,0.988079253063723,0.9938080995985706,False,stable,ok
W160,1,1984,0.9859842356873881,0.9971722263263477,True,stable,ok
W160,2,1984,0.9982023400302684,0.9979667143489571,False,stable,ok
W160,3,1984,0.99945572282861,0.9995129481111591,False,stable,ok
W160,1,1985,0.9927368866013637,0.9973591045564086,False,stable,ok
W160,2,1985,0.9932680063404441,0.9953173596739223,True,stable,ok
W160,3,1985,0.9979692936192508,0.998460995323584,True,stable,ok
W160,1,1986,0.9812658109087152,0.9956710765094648,True,stable,ok
W160,2,1986,0.9982518467112946,0.9980628386114687,False,stable,ok
W160,3,1986,0.9966335453839111,0.9972242587251126,False,stable,ok
W160,1,1987,0.9917099753895591,0.9959693213441431,False,stable,ok
W160,2,1987,0.9709979847686332,0.9836913812388263,True,stable,ok
W160,3,1987,0.9964976026577117,0.996762685494,True,stable,ok
W160,1,1988,0.998746737483639,0.9995842989630862,False,stable,ok
W160,2,1988,0.9964402795304332,0.9980554061873991,True,stable,ok
W160,3,1988,0.912493277974987,0.9341013119316559,False,stable,ok
W160,1,1989,0.9935851292548002,0.9981427686707819,True,stable,ok
W160,2,1989,0.9991530452942265,0.9994241486115714,False,stable,ok
W160,3,1989,0.9592771766327934,0.9712298529586202,False,stable,ok
W160,1,1990,0.9943332840076997,0.9985850214956332,False,stable,ok
W160,2,1990,0.99971172632492,0.9998128860409423,True,stable,ok
W160,3,1990,0.9633569011913445,0.9743663254934952,False,stable,ok
W160,1,1991,0.9974733306510137,0.9991864412119528,False,stable,ok
W160,2,1991,0.9975911782472182,0.9985604108032071,True,stable,ok
W160,3,1991,0.9987115598767329,0.9991339673858959,True,stable,ok
W160,1,1992,0.9972722258654209,0.9993450765152414,False,stable,ok
W160,2,1992,0.9999978868618205,0.9999987632428525,True,stable,ok
W160,3,1992,0.9971764386527676,0.9980981871043559,True,stable,ok
W160,1,1993,0.9928664172795024,0.9962480222668927,False,stable,ok
W160,2,1993,0.9848193021995968,0.9895211438275201,True,stable,ok
W160,3,1993,0.9916308124483891,0.9923681261457219,True,stable,ok
W160,1,1994,0.9991686167187716,0.9997826838800896,True,stable,ok
W160,2,1994,0.9998128333037913,0.9999099530025244,False,stable,ok
W160,3,1994,0.94503809048676,0.9714228409588539,False,stable,ok
W160,1,1995,0.9986879394598398,0.9995283099495793,False,stable,ok
W160,2,1995,0.9878574236691772,0.9937396902713835,True,stable,ok
W160,3,1995,0.8712892963160299,0.9003686607593676,True,stable,ok
W160,1,1996,0.998538823754635,0.9995344756816458,False,stable,ok
W160,2,1996,0.9966924756554375,0.9983914117238207,True,stable,ok
W160,3,1996,0.9923638270896743,0.9948094550124308,True,stable,ok
W160,1,1997,0.9952956533220068,0.9983589765969484,False,stable,ok
W160,2,1997,0.9930347864642987,0.9956645897908593,True,stable,ok
W160,3,1997,0.9553745126103167,0.9748459316003737,True,stable,ok
W160,1,1998,0.9654794718865799,0.9879488225738969,True,stable,ok
W160,2,1998,0.9926821057506467,0.9919875497037735,False,stable,ok
W160,3,1998,0.9914061691825461,0.9925062475552517,False,stable,ok
W160,1,1999,0.999910803529631,0.9999816388763734,False,stable,ok
W160,2,1999,0.9999944738333568,0.9999979640301547,False,stable,ok
W160,3,1999,0.9854713767169166,0.9923568889991413,False,stable,ok
W160,1,2000,0.9907689457836375,0.9972608258140027,False,stable,ok
W160,2,2000,0.9941619232736616,0.9961968006910397,True,stable,ok
W160,3,2000,0.9997935609657695,0.9998697948187083,True,stable,ok
W160,1,2001,0.9986251294034626,0.9996835266536198,False,stable,ok
W160,2,2001,0.9997152771632575,0.9998637942671038,True,stable,ok
W160,3,2001,0.9836809119619552,0.99102243420137,True,stable,ok
W160,1,2002,0.9995585588020323,0.9998701707661808,False,stable,ok
W160,2,2002,0.9947883741327812,0.9976712242447786,True,stable,ok
W160,3,2002,0.9773571478814287,0.9876621303246035,True,stable,ok
W160,1,2003,0.988720076730275,0.9959695152020072,True,stable,ok
W160,2,2003,0.9950232793042446,0.9955456907274589,False,stable,ok
W160,3,2003,0.9905920391681021,0.9925731501111786,False,stable,ok
W160,1,2004,0.9996296156333969,0.9999087204301678,True,stable,ok
W160,2,2004,0.9989999663995974,0.99956912585755,False,stable,ok
W160,3,2004,0.9906788449270902,0.9945620686014629,False,stable,ok
W160,1,2005,0.9980856742187625,0.9994135763595287,True,stable,ok
W160,2,2005,0.9969747109064921,0.9983627058200614,False,stable,ok
W160,3,2005,0.9869279296881689,0.9914383480054483,False,stable,ok
W160,1,2006,0.996530772231291,0.9984093750270876,True,stable,ok
W160,2,2006,0.9936556254153684,0.9960745273204668,False,stable,ok
W160,3,2006,0.9979107207889054,0.9983333079710831,False,stable,ok
W160,1,2007,0.9996605142331242,0.9998569821910704,True,stable,ok
W160,2,2007,0.9810484597537227,0.9925910120791405,False,stable,ok
W160,3,2007,0.9806207802603367,0.9854212818137137,False,stable,ok
W160,1,2008,0.9996530802937652,0.9999001436399512,True,stable,ok
W160,2,2008,0.9997583114084007,0.9998685503515172,False,stable,ok
W160,3,2008,0.9488357902522558,0.962893659891146,False,stable,ok
W160,1,2009,0.9942331252924737,0.9979986203793336,True,stable,ok
W160,2,2009,0.9905305110887725,0.9946420788573033,False,stable,ok
W160,3,2009,0.9869089744701124,0.9911708751965709,False,stable,ok
W160,1,2010,0.9647434318357747,0.9818476827844571,True,stable,ok
W160,2,2010,0.9182449344344387,0.9343497867438245,False,stable,ok
W160,3,2010,0.9935699110891183,0.9934370812098872,False,stable,ok
W160,1,2011,0.9999509969709691,0.9999932700913363,False,stable,ok
W160,2,2011,0.9999998205848581,0.9999999461799172,True,stable,ok
W160,3,2011,0.9960966800693555,0.9984881697632462,True,stable,ok
W160,1,2012,0.9958485346222445,0.9983935753186577,True,stable,ok
W160,2,2012,0.9945652577294167,0.9967288942101225,False,stable,ok
W160,3,2012,0.9936701078012613,0.9957633732793578,False,stable,ok
W160,1,2013,0.9995896647120912,0.9998223338083196,True,stable,ok
W160,2,2013,0.9905001322903204,0.9963314478221598,False,stable,ok
W160,3,2013,0.9999683347135605,0.9999747637999555,False,stable,ok
W160,1,2014,0.9823778618934396,0.9897450361333817,False,stable,ok
W160,2,2014,0.9695399421678897,0.9757671308507252,True,stable,ok
W160,3,2014,0.9986465540102819,0.9987238644179091,True,stable,ok
W160,1,2015,0.9992738855862122,0.9997003331379773,False,stable,ok
W160,2,2015,0.9855953114045831,0.9939352523332317,True,stable,ok
W160,3,2015,0.9838357856590488,0.9886874008922762,True,stable,ok
W160,1,2016,0.9939684735880113,0.997250553902458,True,stable,ok
W160,2,2016,0.9820439836498017,0.9892459173023149,False,stable,ok
W160,3,2016,0.9815312355062908,0.9848265566864817,False,stable,ok
W160,1,2017,0.9873157348056619,0.9958095837248545,False,stable,ok
W160,2,2017,0.9956031851155005,0.9958309115769008,True,stable,ok
W160,3,2017,0.9999783933203634,0.9999840110356876,True,stable,ok
W160,1,2018,0.9969462423976992,0.998765227096819,False,stable,ok
W160,2,2018,0.9922395841585194,0.9963116922511557,True,stable,ok
W160,3,2018,0.9995177698334162,0.9996264503588499,True,stable,ok
W160,1,2019,0.9999162844141222,0.9999829015624366,True,stable,ok
W160,2,2019,0.99788866525481,0.9995036440427814,False,stable,ok
W160,3,2019,0.9984315402029096,0.9992425641199817,False,stable,ok
W160,1,2020,0.9872693050765267,0.9958528634116526,False,stable,ok
W160,2,2020,0.9933747842987009,0.9947736300131996,True,stable,ok
W160,3,2020,0.9785462159361092,0.9851301972610882,True,stable,ok
W160,1,2021,0.9734012406078826,0.9922383369385337,False,stable,ok
W160,2,2021,0.9971733050175502,0.9970954709868551,True,stable,ok
W160,3,2021,0.9943121132747179,0.9953816600840436,True,stable,ok
W160,1,2022,0.9676125263411346,0.9831952320905254,True,stable,ok
W160,2,2022,0.8853384797203034,0.9008162775257067,False,stable,ok
W160,3,2022,0.9234566751094496,0.9224067863956952,False,stable,ok
W160,1,2023,0.99656919869375,0.9986228430559884,True,stable,ok
W160,2,2023,0.9881317257447798,0.993969368236543,False,stable,ok
W160,3,2023,0.9882559097690878,0.9911846567663238,False,stable,ok
